"","doc","sent_tokens","element_id","sentence_id","word_count","sentiment"
"4145",2017,"while the discoms have been bailed out by state  governments in the past,6 uday places additional focus on improving operational efficiency,  decreasing the cost of purchasing power, and enabling quarterly increases in electricity tariffs.7 in  addition, measures to increase billing efficiency and decrease commercial losses will be necessary.",685,1,48,0.382494553338127
"4146",2017,"4 that is, they would take over 5 percent of the fy2017/18 losses in fy2018/19, 10 percent of the fy2018/19 losses  the following year, 25 percent of the fy2019/20 losses the following year, and 50 percent of the fy2020/21 losses  the following year.",686,1,38,-0.51910854761844
"4147",2017,"5 in total, the 15 states and union territory account for almost 60 percent of outstanding discom debt.",687,1,15,0
"4148",2017,"6 the previous scheme for financial restructuring of the state distribution companies was launched in october  2012.",688,1,15,-0.0258198889747161
"4149",2017,"under that scheme, discoms were supposed to issue 50 percent of their short-term liabilities as state backed bonds, which would then be taken over by state government over the next 2-5 years, while remaining  within the borrowing ceilings prescribed by their respective frbmas.",689,1,42,-0.208309522448824
"4150",2017,"the remaining 50 percent of the discoms’  short-term liabilities were to be rescheduled by lenders, with the principal and interest backed by state  government guarantees.",690,1,25,0.13
"4151",2017,"eight states, then accounting for the majority of accumulated losses, joined the scheme.",691,1,13,-0.0138675049056307
"4152",2017,"but the debt burden of the discoms was not sufficiently eased as the states did not have enough room to take  over the debt and, in addition, most discoms did not end up meeting the requisite performance criteria.",692,1,38,-0.382031446762946
"4153",2017,"7 the mous discuss states improving operating parameters and raising power tariffs to bring them in line with  costs.",693,1,18,0.176776695296637
"4154",2017,"as incentive, states that reach certain operational milestones will be offered additional funding to facilitate  augmentation of distribution networks, as well as be supported with additional coal and additional low cost power  from ntpc (the largest electricity generation company) and other central public sector electricity companies.",694,1,46,0.641372509273803
"4155",2017,"international monetary fund 31   india  box 3.",695,1,5,0.178885438199983
"4156",2017,"developing india’s corporate bond market1   india’s corporate bond market has expanded rapidly in recent years but remains a limited  source of funding, with firms relying predominantly on bank credit.",696,1,31,-0.231241826359473
"4157",2017,"the local corporate  securities market, particularly commercial paper (cps), have been playing a growing role in  corporate funding.",697,1,18,0.188561808316413
"4158",2017,"both issuance volumes and issues have expanded considerably, with issuance  volumes roughly doubling to rs 5.8 billion in the five years to end-fy2016, and outstanding debt  reaching close to 15 percent of gdp at end-fy2016 (figure).",698,1,36,-0.3
"4159",2017,"however, domestic debt securities  still account for only about 20 percent of corporate funding (figure).",699,1,14,-0.267261241912424
"4160",2017,"the market faces various  structural impediments, including: (i) dominance of issuances by financial sector entities; (ii)  prevalence of private placements; (iii) very limited market liquidity; and (iv) restrictions on  institutional-investor allocations to non-investment-grade bonds.",700,1,37,-0.123299240479018
"4161",2017,"corporate funding has so far  largely been supported by bank credit and external borrowing, which jointly accounted for more  than 80 percent of funding at end-fy2016.",701,1,26,0.225533555408912
"4162",2017,"however, the relatively high dependence on external  funding exposes indian corporates to potential debt repayment difficulties.",702,1,16,-0.855
"4163",2017,"coupled with credit  supply pressures due to the psbs’ asset quality problems, the lack of sufficient long-term funding  channels can impair growth and infrastructure development, particularly in view of india’s high  capital funding requirements.2   the growing need to support further corporate bond market development has prompted  the indian authorities to undertake a comprehensive reform plan.",703,1,57,0.977504879514002
"4164",2017,"the measures, drafted by  the inter-agency working group on development of corporate bond market in india (chaired by  deputy governor khan of the reserve bank of india) and announced in august 2016 entail key  reforms, including: (i) a much needed emphasis on inter-agency coordination in supporting and  regulating the market; (ii) development of key missing markets, including the corporate repo  market; (iii) support for extension of partial credit enhancements (pces)—via a considerable  increase in the aggregate bank cap (to 50 percent)—to open avenues for less creditworthy  borrowers to tap markets; (iv) enhancement of market liquidity via the sanctioning of corporate  bond reissuance under the same isin and hence higher volumes for secondary trading; (v) steps  towards ensuring uniform valuations; and (vi) rationalization of stamp duties across states.",704,1,129,0.640087808898729
"4165",2017,"1 prepared by silvia iorgova.",705,1,4,0.25
"4166",2017,"2 mckinsey & company estimates that only india’s infrastructure investment needs in 2016–30 would need to  double to us$6 trillion (at constant 2015 prices), up from us$3 trillion in 2000–15.",706,1,26,0
"4167",2017,"32 international monetary fund   india  box 3.",707,1,5,0.178885438199983
"4168",2017,"developing india’s corporate bond market (concluded)   the plan’s publication has been followed by implementation steps by relevant regulators (notably rbi and securities and exchange board of india (sebi)) to boost incentives for use of  market funding (via an increase of the pce cap, and introduction of banks’ large exposure limits);  expand market participation (by permitting brokers in the corporate repo market and foreign  investor direct trading in corporate bonds); and introducing and electronic dealing platform in the  corporate repo market).",708,1,82,0.40307507017319
